date,임랑해수욕장_정점명,임랑해수욕장_정점코드,임랑해수욕장_유속(cm/s),임랑해수욕장_유향(deg),임랑해수욕장_수온(℃),임랑해수욕장_염분(PSU),임랑해수욕장_유의파고(m),임랑해수욕장_유의파주기(sec),임랑해수욕장_최대파고(m),임랑해수욕장_최대파주기(sec),임랑해수욕장_풍속(m/s),임랑해수욕장_풍향(deg),임랑해수욕장_기온(℃),임랑해수욕장_기압(hPa),임랑해수욕장_시정(m)
2021-08-27,,,15.97777777777778,159.11111111111111,20.925694444444446,27.123958333333334,1.1,,1.8,,10.3,168.72916666666666,23.50486111111111,1012.1763888888888,
2021-08-28,,,15.000696864111498,121.26132404181185,21.107317073170734,27.263414634146343,0.8,,1.3,,4.6,178.91666666666666,23.940624999999997,1012.9468750000001,
2021-08-29,,,18.610452961672472,224.7595818815331,22.570731707317073,27.097909407665508,0.7,,1.3,,8.9,102.71875,24.102083333333333,1012.701736111111,
2021-08-30,,,25.153819444444444,258.15625,24.193055555555556,26.752430555555556,0.5,,0.9,,3.8,185.5625,24.932291666666668,1014.9805555555556,
2021-08-31,,,19.445833333333333,180.89583333333334,24.945138888888888,26.047916666666666,0.4,,0.6,,8.6,198.3125,24.528819444444444,1014.9138888888889,
2021-09-01,,,10.510069444444445,160.69444444444446,25.057291666666668,,1.2,,2.0,,9.8,149.13194444444446,24.025694444444444,1009.6986111111112,
2021-09-02,,,17.08923611111111,199.34375,25.306597222222223,,1.4,,2.0,,8.5,145.34722222222223,22.555208333333333,1010.2302083333333,
2021-09-03,,,16.85853658536585,120.26829268292683,25.19233449477352,,1.4,,2.2,,10.2,168.0801393728223,22.058885017421602,1009.0177700348431,
2021-09-04,,,21.137282229965155,132.54703832752614,25.25609756097561,,1.6,,2.3,,10.9,184.20138888888889,23.057291666666668,1014.3000000000001,
2021-09-05,,,19.693379790940767,130.54006968641116,25.465853658536584,,1.1,,1.8,,9.7,163.95138888888889,23.30902777777778,1017.5256944444445,
2021-09-06,,,21.180902777777778,193.07986111111111,25.286805555555556,,1.6,,3.0,,10.2,108.31597222222223,23.880208333333332,1017.1694444444444,
2021-09-07,,,33.0,56.0,25.2,,1.2,,1.5,,6.7,47.0,24.4,1015.2,
2021-09-08,,,21.323076923076922,132.24125874125875,25.113286713286712,,0.9,,1.3,,5.6,168.9651567944251,24.6390243902439,1009.1543554006968,
2021-09-09,,,27.541608391608392,121.3881118881119,25.195454545454545,,0.5,,0.8,,3.7,228.0871080139373,23.47491289198606,1013.687456445993,
2021-09-10,,,22.097552447552445,90.78321678321679,24.5,,0.5,,0.7,,6.9,265.16083916083915,23.346503496503498,1013.6258741258741,
2021-09-11,,,20.491319444444443,133.95833333333334,24.18472222222222,,0.3,,0.5,,5.8,250.11805555555554,24.209027777777777,1012.532638888889,
2021-09-12,,,17.77902097902098,181.76573426573427,23.96888111888112,,0.6,,0.9,,6.6,149.62717770034843,23.829616724738678,1012.7585365853658,
2021-09-13,,,13.971527777777778,228.33333333333334,23.976736111111112,,1.7,,2.2,,8.6,53.27430555555556,23.984375,1017.28125,
2021-09-14,,,16.29163763066202,182.4843205574913,24.29303135888502,,2.2,,3.2,,13.0,71.97212543554006,22.425783972125434,1015.0993031358885,
2021-09-15,,,20.531818181818185,218.83216783216784,24.386713286713288,,2.4,,3.7,,13.7,42.05244755244755,23.65944055944056,1015.406993006993,
2021-09-16,,,19.344405594405593,195.62587412587413,24.462937062937062,,1.8,,2.8,,9.6,70.2132867132867,23.557692307692307,1012.8499999999999,
2021-09-17,,,24.09686411149826,169.66898954703834,24.31533101045296,,3.4,,5.0,,15.0,23.21254355400697,21.366898954703835,1007.4062717770034,
2021-09-18,,,18.217894736842105,204.0421052631579,24.068421052631578,,2.9,,4.5,,10.5,140.70877192982456,22.77122807017544,1013.4185964912281,
2021-09-19,,,20.990243902439023,127.17421602787456,23.97177700348432,,1.4,,2.2,,9.9,111.13240418118467,22.624738675958188,1015.995818815331,
2021-09-20,,,20.953873239436618,169.4049295774648,24.086267605633804,,1.2,,2.1,,7.6,142.58245614035087,22.87157894736842,1013.4905263157895,
2021-09-21,,,17.55993031358885,115.84320557491289,23.94529616724739,,1.6,,2.4,,11.1,225.02787456445992,23.741463414634147,1007.5073170731706,
2021-09-22,,,17.88661971830986,128.69366197183098,23.693661971830984,,1.0,,1.4,,14.9,216.79649122807018,23.42842105263158,1008.8652631578947,
2021-09-23,,,16.61263157894737,136.51228070175438,23.32771929824561,,0.6,,1.0,,7.6,245.58041958041957,23.157692307692308,1015.4472027972029,
2021-09-24,,,15.34877192982456,178.54736842105262,23.288771929824563,,0.8,,1.4,,10.6,191.9859649122807,21.605263157894736,1021.7231578947368,
2021-09-25,,,18.12288732394366,206.55633802816902,23.591901408450706,,2.0,,2.9,,10.2,70.5859649122807,23.12456140350877,1021.8712280701754,
2021-09-26,,,13.41060070671378,242.9399293286219,23.735689045936397,,1.6,,2.4,,10.3,78.20070422535211,22.445774647887326,1019.9577464788732,
2021-09-27,,,21.77703180212014,214.98586572438163,23.73992932862191,,1.3,,2.0,,9.2,103.19718309859155,21.60387323943662,1016.0915492957746,
2021-09-28,,,9.03006993006993,216.6153846153846,23.81993006993007,,0.8,,1.3,,7.0,161.43006993006992,22.336013986013988,1013.4527972027972,
2021-09-29,,,15.758741258741258,165.91608391608392,23.97097902097902,,0.8,,1.4,,9.3,242.6818181818182,23.762937062937063,1008.9076923076922,
2021-09-30,,,14.36338028169014,197.00704225352112,23.804577464788732,,0.8,,1.3,,9.2,126.69718309859155,22.448591549295774,1007.8095070422536,
2021-10-01,,,28.05,206.23758865248226,24.152127659574468,,0.6,,1.0,,6.7,216.53710247349824,21.987985865724383,1008.2681978798587,
2021-10-02,,,11.814642857142857,135.70714285714286,23.906071428571426,,0.6,,1.0,,6.0,255.91785714285714,22.309285714285714,1013.2585714285715,
2021-10-03,,,18.399645390070923,165.59929078014184,24.19468085106383,,0.5,,0.8,,5.6,252.96099290780143,22.586170212765957,1020.4329787234042,
2021-10-04,,,22.149469964664313,127.77031802120142,23.902826855123674,,1.0,,1.5,,11.0,218.8838028169014,24.2693661971831,1021.3295774647886,
2021-10-05,,,26.864874551971326,148.67741935483872,23.620430107526882,,0.6,,0.9,,9.7,186.99283154121864,23.90394265232975,1020.7462365591398,
2021-10-06,,,33.75921985815603,160.52836879432624,24.393262411347518,,1.4,,2.1,,5.9,152.51418439716312,22.76985815602837,1019.5460992907801,
2021-10-07,,,15.16042402826855,144.4946996466431,24.12685512367491,,1.0,,1.5,,8.9,264.0424028268551,22.88127208480565,1016.5872791519434,
2021-10-08,,,8.1,149.0,24.0,,0.5,,0.7,,2.6,348.0,21.5,1017.7,
2021-10-09,,,19.0209219858156,155.54609929078015,23.95780141843972,,1.2,,1.7,,6.7,117.9290780141844,23.909929078014187,1021.9138297872341,
2021-10-10,,,22.191397849462366,158.82437275985663,24.053763440860216,,1.1,,1.7,,9.0,240.36559139784947,23.759498207885304,1018.1713261648745,
2021-10-11,,,33.971276595744676,230.5744680851064,23.708510638297874,,1.7,,2.2,,11.4,136.10283687943263,21.05354609929078,1018.6414893617022,
2021-10-12,,,32.61115107913669,139.4388489208633,23.79244604316547,,2.3,,3.9,,11.5,72.65107913669065,18.41690647482014,1023.9535971223021,
2021-10-13,,,17.443214285714287,120.91785714285714,23.498571428571427,,1.9,,2.9,,8.9,131.17142857142858,19.76892857142857,1023.8617857142857,
2021-10-14,,,12.660854092526689,160.44128113879003,23.577224199288256,,1.5,,2.3,,5.5,260.38434163701066,21.181494661921707,1019.1512455516014,
2021-10-15,,,12.824820143884892,139.82374100719426,23.61546762589928,,0.7,,1.4,,8.9,218.45323741007195,20.947122302158274,1016.3719424460432,
2021-10-16,,,11.418928571428571,164.26785714285714,23.64892857142857,,1.0,,1.4,,8.0,231.18571428571428,16.806785714285713,1017.5949999999999,
2021-10-17,,,13.784172661870503,147.55755395683454,23.150359712230216,,1.3,,1.9,,11.6,274.76978417266184,11.630575539568346,1023.3176258992805,
2021-10-18,,,16.74568345323741,165.70863309352518,23.20863309352518,,0.9,,1.5,,6.7,268.96043165467626,13.442086330935252,1022.6661870503598,
2021-10-19,,,16.300727272727272,156.4909090909091,23.176727272727273,,0.5,,0.7,,6.5,272.08363636363634,15.57090909090909,1017.6189090909091,
2021-10-20,,,17.194160583941606,160.82481751824818,22.5514598540146,,1.0,,1.7,,7.5,210.68,14.268363636363636,1019.7810909090908,
2021-10-21,,,19.377372262773722,135.7810218978102,22.04963503649635,,1.3,,1.9,,6.7,227.56569343065692,13.903649635036496,1018.466788321168,
2021-10-22,,,20.305797101449276,124.59057971014492,22.31195652173913,,2.7,,3.2,,9.4,273.27536231884056,14.681159420289855,1019.1101449275363,
2021-10-23,,,21.757246376811594,150.83333333333334,22.39061371841155,,2.0,,2.8,,8.8,231.7942238267148,15.557039711191337,1026.642238267148,
2021-10-24,,,16.394565217391303,159.56521739130434,21.848188405797103,,1.1,,1.7,,4.7,265.2274368231047,16.15595667870036,1025.5490974729241,
2021-10-25,,,19.809747292418773,110.64259927797833,21.906859205776172,,0.6,,0.9,,5.4,248.40794223826714,16.907942238267147,1021.2469314079423,
2021-10-26,,,21.228363636363635,162.1418181818182,21.972363636363635,,0.4,,0.7,,6.8,275.7418181818182,16.215999999999998,1019.1214545454546,
2021-10-27,,,24.12463768115942,188.0253623188406,21.841304347826085,,0.3,,0.5,,4.5,253.04693140794222,17.34440433212996,1017.7393501805054,
2021-10-28,,,8.69087591240876,138.77372262773721,21.54963503649635,,1.2,,10.3,,10.6,218.20727272727274,16.849090909090908,1021.2745454545454,
2021-10-29,,,16.20035842293907,196.584229390681,21.531541218637994,,1.2,,1.8,,10.7,118.87813620071685,17.31075268817204,1024.4956989247312,
2021-10-30,,,15.564444444444444,212.03333333333333,20.921481481481482,,1.2,,1.7,,6.5,250.55719557195573,17.063837638376384,1023.3369003690036,
2021-10-31,,,15.615579710144926,141.9855072463768,20.617391304347827,,0.8,,1.2,,5.3,242.31768953068593,16.590613718411554,1023.1740072202166,
2021-11-01,,,14.573260073260073,139.44688644688645,21.020146520146522,,0.4,,0.7,,6.8,272.25274725274727,17.156410256410254,1021.8545787545787,
2021-11-02,,,25.126199261992618,152.85239852398524,21.31070110701107,,0.4,,0.7,,6.4,254.04059040590406,15.354243542435425,1019.9549815498154,
2021-11-03,,,25.68058608058608,174.996336996337,21.15604395604396,,0.9,,1.3,,9.9,246.97445255474452,15.426277372262774,1017.5952554744524,
2021-11-04,,,23.79040590405904,156.60516605166052,21.018819188191884,,0.9,,1.4,,5.9,224.3210332103321,15.981180811808116,1018.6007380073801,
2021-11-05,,,33.35410447761194,158.22014925373134,20.523880597014923,,0.9,,1.3,,7.3,180.8097014925373,17.3410447761194,1020.5220149253732,
2021-11-06,,,26.60597014925373,167.30223880597015,19.66044776119403,,1.4,,2.2,,9.3,98.4275092936803,17.618587360594795,1019.9063197026022,
2021-11-07,,,25.195167286245354,165.6728624535316,19.844981412639406,,1.8,,2.9,,10.0,79.97397769516729,18.91524163568773,1019.9914498141264,
2021-11-08,,,29.3,21.0,20.0,,1.3,,1.9,,5.5,149.0,20.3,1016.6,
2021-11-09,,,23.10631970260223,204.62453531598513,18.97546468401487,,1.0,,1.6,,7.0,262.2453531598513,11.222304832713755,1011.3085501858736,
2021-11-10,,,17.72761194029851,165.06716417910448,17.973507462686566,,1.3,,2.0,,9.2,257.2379182156134,10.884014869888476,1007.4747211895912,
2021-11-11,,,19.62851851851852,197.85185185185185,17.47925925925926,,1.0,,1.5,,8.6,274.5037037037037,11.44925925925926,1010.5362962962962,
2021-11-12,,,13.278438661710037,179.06691449814127,17.224907063197026,,0.7,,1.1,,9.8,267.1561338289963,9.723791821561338,1016.0907063197027,
2021-11-13,,,12.797435897435896,124.45787545787546,16.76849816849817,,0.5,,0.9,,7.2,257.35531135531136,11.163736263736263,1018.5857142857144,
2021-11-14,,,11.395910780669144,161.35315985130111,16.666914498141267,,0.6,,1.0,,8.2,258.6654275092937,13.397769516728625,1018.5981412639406,
2021-11-15,,,20.055882352941175,155.75,16.577573529411765,,0.5,,0.7,,4.5,259.74632352941177,13.29154411764706,1020.6966911764706,
2021-11-16,,,19.01245283018868,165.65660377358492,16.58188679245283,,0.3,,0.5,,4.4,260.7622641509434,13.226037735849056,1022.4807547169812,
2021-11-17,,,19.849063670411983,162.2546816479401,16.397752808988763,,0.4,,0.7,,6.8,278.22846441947564,12.475280898876404,1022.5389513108615,
2021-11-18,,,18.07689393939394,150.5719696969697,16.270075757575757,,0.6,,0.9,,9.3,260.40377358490565,13.127924528301888,1018.872075471698,
2021-11-19,,,22.146992481203007,161.44736842105263,16.27105263157895,,0.3,,0.5,,4.7,274.593984962406,13.710526315789474,1017.601127819549,
2021-11-20,,,22.752107279693487,144.2911877394636,16.43793103448276,,0.5,,0.8,,4.3,244.53256704980842,14.928352490421457,1019.711111111111,
2021-11-21,,,21.4123595505618,162.24719101123594,16.655805243445695,,0.9,,1.3,,4.9,252.51119402985074,15.45410447761194,1016.8529850746268,
2021-11-22,,,24.60936329588015,125.68539325842697,16.283520599250934,,0.9,,1.4,,11.1,289.67041198501875,11.720973782771535,1011.9022471910113,
2021-11-23,,,19.254511278195487,140.28571428571428,15.581203007518798,,0.7,,1.1,,11.0,259.796992481203,6.804511278195489,1016.246992481203,
2021-11-24,,,22.05581395348837,168.7015503875969,15.417441860465116,,1.2,,1.7,,8.2,254.51162790697674,10.023255813953488,1017.484496124031,
2021-11-25,,,26.709926470588236,169.49632352941177,15.300367647058822,,1.2,,1.7,,9.1,249.79779411764707,13.145220588235293,1017.0540441176471,
2021-11-26,,,35.35034722222222,215.71527777777777,15.196180555555555,,0.6,,0.9,,7.9,235.79166666666666,10.383333333333333,1024.021527777778,
2021-11-27,,,29.774305555555557,222.89236111111111,15.285069444444446,,0.9,,1.5,,8.1,239.72222222222223,8.648263888888888,1032.3326388888888,
2021-11-28,,,35.53391608391609,211.73426573426573,15.496503496503497,,0.7,,1.0,,5.8,268.43402777777777,10.552430555555555,1033.3718749999998,
2021-11-29,,,32.65555555555555,153.97222222222223,15.913888888888888,,0.8,,1.3,,9.6,260.6354166666667,11.802083333333334,1026.6065972222223,
2021-11-30,,,56.41458333333333,126.3125,15.899999999999999,,2.6,,3.6,,12.6,257.56944444444446,12.867361111111112,1012.0986111111112,
2021-12-01,,,15.635069444444444,139.04513888888889,15.198611111111111,,1.1,,1.5,,11.5,290.74652777777777,5.489236111111111,1017.3454861111111,
2021-12-02,,,17.291666666666668,153.50694444444446,14.84861111111111,,0.8,,1.4,,7.5,251.14583333333334,5.039930555555555,1019.6225694444444,
2021-12-03,,,34.58472222222222,162.30555555555554,14.79201388888889,,0.8,,1.3,,9.8,266.16319444444446,8.946874999999999,1016.5500000000001,
2021-12-04,,,29.29270833333333,143.68055555555554,14.422916666666667,,0.8,,1.1,,12.9,292.375,6.865625,1024.1083333333333,
2021-12-05,,,50.98854166666667,172.27083333333334,14.309375000000001,,0.7,,1.1,,6.3,240.17361111111111,8.879513888888889,1028.1722222222222,
2021-12-06,,,37.016027874564465,170.72822299651568,14.437979094076654,,0.7,,1.0,,4.5,280.75694444444446,10.973958333333334,1025.6680555555556,
2021-12-07,,,45.99756097560975,193.38327526132403,14.513240418118468,,1.4,,2.3,,10.0,203.23611111111111,11.919791666666667,1025.8253472222223,
2021-12-08,,,31.96944444444445,183.10763888888889,15.359027777777776,,1.6,,2.3,,8.8,213.18055555555554,11.161111111111111,1030.7611111111112,
2021-12-09,,,12.6,139.0,15.6,,1.0,,1.3,,7.0,351.0,10.6,1031.2,
2021-12-10,,,35.28472222222222,196.29861111111111,16.035416666666666,,0.7,,1.1,,7.7,276.9236111111111,13.061458333333333,1024.1159722222224,
2021-12-11,,,42.39791666666667,187.61805555555554,16.05138888888889,,0.4,,0.6,,6.3,267.25694444444446,12.238541666666666,1023.8850694444445,
2021-12-12,,,26.95034722222222,189.57986111111111,16.05173611111111,,0.4,,0.7,,10.0,256.87152777777777,10.794444444444444,1020.6909722222222,
2021-12-13,,,11.249305555555557,160.73958333333334,15.735416666666667,,1.0,,1.4,,7.1,268.125,3.9618055555555554,1024.3864583333334,
2021-12-14,,,18.217421602787454,184.93728222996515,15.734494773519165,,0.6,,0.9,,7.5,260.64930555555554,5.778472222222223,1021.7059027777777,
2021-12-15,,,18.861458333333335,173.98611111111111,15.25,,0.5,,0.7,,7.0,244.39930555555554,10.471527777777778,1021.2437500000001,
2021-12-16,,,16.06875,187.88541666666666,15.117708333333333,,0.4,,0.8,,4.6,272.5138888888889,10.28298611111111,1017.6854166666667,
2021-12-17,,,16.57177700348432,154.390243902439,14.90731707317073,,1.7,,2.7,,13.6,300.5296167247387,5.434146341463414,1017.2379790940766,
2021-12-18,,,12.653125,168.03819444444446,15.90625,,1.6,,2.2,,10.3,245.72916666666666,2.712152777777778,1024.6850694444445,
2021-12-19,,,17.111805555555556,164.55902777777777,15.638541666666665,,0.9,,1.4,,9.1,277.86805555555554,5.301388888888889,1021.2881944444445,
2021-12-20,,,29.43170731707317,144.17421602787456,15.147386759581883,,0.9,,1.3,,10.6,243.73170731707316,8.88397212543554,1019.1519163763065,
2021-12-21,,,23.86875,156.37847222222223,14.848263888888889,,0.9,,1.4,,6.5,264.88194444444446,11.651388888888889,1015.9600694444445,
2021-12-22,,,24.90836236933798,162.0731707317073,14.920905923344948,,1.0,,1.8,,8.5,212.82229965156793,9.73205574912892,1020.4487804878048,
2021-12-23,,,19.946180555555557,158.22569444444446,14.888541666666665,,1.2,,1.7,,5.1,257.16319444444446,9.009374999999999,1022.8000000000001,
2021-12-24,,,19.038327526132406,186.56445993031357,15.32787456445993,,1.0,,1.5,,5.7,249.84375,9.507986111111112,1019.2861111111112,
2021-12-25,,,17.41909722222222,169.61458333333334,15.056597222222223,,1.3,,1.8,,9.3,209.88541666666666,2.537847222222222,1023.7833333333333,
2021-12-26,,,22.147569444444443,169.71875,14.918402777777779,,0.9,,1.3,,11.7,272.15277777777777,2.692013888888889,1029.5246527777776,
2021-12-27,,,15.43263888888889,189.72569444444446,15.051388888888889,,1.2,,1.9,,8.7,257.75347222222223,2.870486111111111,1028.5048611111113,
2021-12-28,,,32.70243055555555,132.27083333333334,15.511111111111111,,1.0,,1.5,,7.5,240.01041666666666,5.323263888888889,1026.782986111111,
2022-01-01,,,21.535069444444446,163.13888888888889,14.607986111111112,,1.2,,1.7,,8.0,271.8229166666667,3.3354166666666667,1028.6541666666667,
2022-01-02,,,24.78815331010453,145.05923344947735,14.62020905923345,,1.1,,1.9,,6.6,281.27430555555554,6.352083333333334,1024.6829861111112,
2022-01-03,,,22.388194444444444,183.64583333333334,15.089583333333334,,0.9,,1.2,,8.1,267.60069444444446,6.524652777777778,1023.6152777777778,
2022-01-04,,,18.961111111111112,166.65277777777777,15.333333333333334,,0.6,,0.9,,8.4,247.46527777777777,6.238541666666666,1024.8579861111111,
2022-01-05,,,14.660416666666666,166.27777777777777,15.110069444444443,,1.1,,1.7,,7.7,232.24305555555554,6.177777777777778,1025.6715277777778,
2022-01-06,,,21.851541850220265,174.46696035242292,15.042290748898678,,1.1,,1.6,,7.4,228.12334801762114,7.862995594713657,1023.9185022026431,
2022-01-07,,,17.503135888501742,151.58885017421602,14.867944250871082,,1.1,,1.8,,7.2,286.8576388888889,6.816666666666666,1027.4645833333334,
2022-01-08,,,18.819791666666667,159.90625,15.071874999999999,,0.8,,1.3,,6.1,271.71527777777777,7.03125,1022.4958333333333,
2022-01-09,,,5.0,130.0,14.6,,0.4,,0.6,,3.6,336.0,5.5,1021.7,
2022-01-10,,,,,,,,,,,,,,,
2022-01-11,,,15.281481481481482,190.30864197530863,14.542168674698795,,0.6,,1.0,,10.5,300.9146341463415,2.591463414634146,1016.0439024390245,
2022-01-12,,,13.94452296819788,190.09893992932862,14.317667844522969,,0.9,,1.6,,7.5,254.6042402826855,2.2042402826855123,1018.7975265017668,
2022-01-13,,,14.683189655172415,168.70689655172413,14.34206008583691,,1.1,,1.6,,10.4,285.01724137931035,1.3758620689655172,1017.4445887445888,
2022-01-14,,,14.076241134751774,190.93262411347519,14.448936170212766,,1.6,,2.3,,6.6,224.62056737588654,3.101418439716312,1023.1507092198582,
2022-01-15,,,15.142553191489363,185.74468085106383,15.088297872340425,,1.4,,1.8,,5.0,278.86170212765956,4.006382978723405,1022.6691489361701,
2022-01-16,,,,,,,,,,,,,,,
2022-01-17,,,14.393693693693693,180.52252252252254,14.145333333333335,,0.7,,1.1,,8.8,284.09777777777776,3.028888888888889,1023.9764444444445,
2022-01-18,,,16.866015625,184.75,13.744921875,,1.3,,2.0,,8.4,196.71484375,1.9140625,1025.783984375,
2022-01-19,,,16.70974358974359,183.94358974358974,14.137185929648242,,1.7,,2.2,,6.1,257.41326530612247,3.8656565656565656,1022.2363636363635,
