date,임랑해수욕장_정점명,임랑해수욕장_정점코드,임랑해수욕장_유속(cm/s),임랑해수욕장_유향(deg),임랑해수욕장_수온(℃),임랑해수욕장_염분(PSU),임랑해수욕장_유의파고(m),임랑해수욕장_유의파주기(sec),임랑해수욕장_최대파고(m),임랑해수욕장_최대파주기(sec),임랑해수욕장_풍속(m/s),임랑해수욕장_풍향(deg),임랑해수욕장_기온(℃),임랑해수욕장_기압(hPa),임랑해수욕장_시정(m),송정_정점명,송정_정점코드,송정_유속(cm/s),송정_유향(deg),송정_수온(℃),송정_염분(PSU),송정_유의파고(m),송정_유의파주기(sec),송정_최대파고(m),송정_최대파주기(sec),송정_풍속(m/s),송정_풍향(deg),송정_기온(℃),송정_기압(hPa),송정_시정(m)
2025-03-26,,,17.774912891986062,161.13937282229966,12.255052264808361,,1.2,,2.1,,9.4,159.65156794425087,14.769337979094077,1007.1264808362369,,,,24.51013986013986,127.42307692307692,11.729020979020978,,1.4,,2.4,,8.6,166.46875,14.538888888888888,1007.1881944444444,
2025-03-27,,,19.023426573426573,127.9055944055944,11.98006993006993,,1.3,,1.9,,12.4,175.63636363636363,14.772727272727273,1000.9157342657344,,,,19.297163120567376,169.68085106382978,11.898920863309353,,1.1,,2.0,,11.4,185.95833333333334,14.77222222222222,1001.0062499999999,
2025-03-28,,,26.539236111111112,168.80208333333334,12.05,,1.3,,2.3,,14.3,109.88194444444444,10.412847222222222,1011.3871527777778,,,,2.4552816901408447,208.47535211267606,12.126501766784452,,0.1,,0.3,,6.7,90.85664335664336,10.641608391608392,1011.4290209790211,
2025-03-29,,,25.49375,143.6875,11.882291666666667,,1.1,,2.2,,10.0,255.93055555555554,8.421180555555557,1019.984375,,,,2.100348432055749,192.94076655052265,12.112631578947369,,0.1,,0.2,,9.0,233.04166666666666,8.32951388888889,1019.9826388888889,
2025-03-30,,,26.294791666666665,140.69791666666666,11.590972222222222,,0.8,,1.2,,9.0,230.75347222222223,5.455902777777777,1028.0743055555556,,,,1.972822299651568,218.13588850174216,11.691459074733096,,0.1,,0.1,,5.1,240.66666666666666,5.627083333333333,1028.048611111111,
2025-03-31,,,28.29409722222222,136.26388888888889,11.643055555555556,,0.6,,0.8,,7.6,243.75347222222223,7.152430555555556,1026.7788194444445,,,,1.5663194444444446,203.625,11.731095406360424,,0.0,,0.1,,5.5,228.93055555555554,6.915277777777778,1026.728472222222,
2025-04-01,,,39.4,56.0,11.6,,0.3,,0.4,,2.7,320.0,6.9,1025.1,,,,1.4314685314685314,195.9090909090909,11.796842105263158,,0.1,,0.2,,5.3,164.01388888888889,8.64201388888889,1023.1680555555556,
2025-04-02,,,22.882578397212544,157.86411149825784,11.945993031358885,,1.4,,2.3,,8.8,183.04513888888889,9.861458333333333,1019.2680555555556,,,,1.664,223.04666666666665,11.793288590604027,,0.1,,0.2,,6.5,224.32894736842104,9.61578947368421,1020.1065789473685,
2025-04-03,,,19.571527777777778,167.31597222222223,12.106944444444444,,1.2,,2.2,,10.6,193.68055555555554,9.442361111111111,1020.3538194444445,,,,2.888073394495413,178.8165137614679,10.622222222222222,,0.2,,0.4,,0.5,119.51351351351352,10.845045045045044,1020.4872727272727,
2025-04-04,,,14.628472222222221,95.78125,12.210416666666667,,0.9,,1.4,,7.8,230.39583333333334,10.136458333333334,1020.6968750000001,,,,17.135335689045938,187.01060070671377,11.008480565371025,,1.2,,2.0,,6.6,161.96875,11.075347222222222,1020.6892361111111,
2025-04-05,,,19.262717770034843,89.62369337979094,11.972473867595818,,1.1,,1.6,,10.9,216.20209059233449,12.095121951219513,1014.5749128919861,,,,26.9,203.0,11.9,,0.6,,0.8,,5.1,226.0,11.7,1019.3,
2025-04-06,,,17.045296167247386,84.70383275261324,11.858536585365854,,1.1,,1.7,,11.2,218.65505226480838,12.364459930313588,1014.273519163763,,,,19.42862190812721,119.32508833922262,11.980918727915194,,1.2,,2.0,,9.9,237.21951219512195,12.597560975609756,1014.4414634146342,
2025-04-07,,,20.011805555555554,81.11805555555556,11.892708333333333,,1.1,,1.8,,12.8,221.12152777777777,12.897916666666667,1017.4329861111112,,,,22.557839721254357,102.93728222996516,11.930662020905922,,1.2,,1.9,,10.1,218.94791666666666,13.058333333333334,1017.8454861111111,
2025-04-08,,,16.36421052631579,92.29122807017544,11.80877192982456,,1.5,,2.3,,15.8,153.43859649122808,14.05298245614035,1012.8908771929825,,,,18.16148409893993,148.3957597173145,11.833215547703182,,1.6,,2.7,,13.0,168.8397212543554,13.52020905923345,1013.2759581881534,
2025-04-09,,,16.461111111111112,127.17708333333333,12.15625,,0.9,,1.5,,7.5,190.50694444444446,12.414930555555555,1013.1319444444445,,,,30.094306049822062,139.85409252669038,12.093950177935943,,1.0,,1.5,,8.1,135.23611111111111,12.73576388888889,1013.0673611111112,
2025-04-10,,,16.444791666666667,69.01041666666667,12.06388888888889,,1.0,,1.7,,12.7,155.81944444444446,13.756250000000001,1005.8562499999999,,,,24.372027972027972,131.7762237762238,11.996853146853146,,1.3,,1.9,,11.4,172.39236111111111,13.378819444444444,1006.0718750000001,
2025-04-11,,,20.08466898954704,175.70731707317074,12.650174216027875,,0.6,,0.9,,3.8,221.25,13.031597222222222,1011.3552083333333,,,,32.62781690140845,144.39084507042253,12.089084507042255,,0.8,,1.2,,3.6,173.53125,13.175347222222221,1011.2923611111112,
2025-04-12,,,22.626041666666666,170.57638888888889,13.064930555555556,,1.5,,2.1,,11.3,188.16666666666666,12.45451388888889,1010.5538194444445,,,,36.37163120567376,132.81560283687944,11.925177304964539,,1.4,,2.2,,10.9,145.80208333333334,12.237847222222221,1010.4093750000001,
2025-04-13,,,22.455087719298245,101.64561403508772,12.318245614035087,,2.5,,3.6,,14.3,233.92631578947368,10.894385964912281,1000.337894736842,,,,36.64823943661972,125.70422535211267,11.661971830985916,,2.3,,3.6,,13.5,234.44097222222223,10.821527777777778,1000.5736111111112,
2025-04-14,,,17.408163265306122,144.89795918367346,11.215306122448979,,1.3,,1.8,,6.8,250.72448979591837,7.242857142857142,1002.8857142857144,,,,31.434628975265017,148.13427561837455,11.530742049469964,,2.5,,3.7,,9.8,185.17708333333334,8.962499999999999,999.607986111111,
2025-04-15,,,,,,,,,,,,,,,,,,29.165845070422538,139.55985915492957,11.472183098591549,,2.3,,3.3,,11.8,257.4861111111111,10.722222222222221,1004.734375,
2025-04-16,,,,,,,,,,,,,,,,,,31.491512915129153,131.80811808118082,11.581918819188191,,1.7,,2.6,,10.2,217.78676470588235,13.125735294117646,1009.7518382352941,
2025-04-17,,,,,,,,,,,,,,,,,,26.585815602836878,134.39361702127658,11.798936170212766,,1.8,,2.3,,10.5,223.26041666666666,14.801388888888889,1010.4888888888888,
2025-04-18,,,,,,,,,,,,,,,,,,24.634615384615383,118.68881118881119,11.868881118881118,,1.3,,2.2,,11.2,216.18402777777777,14.386111111111111,1010.6045138888888,
2025-04-19,,,,,,,,,,,,,,,,,,22.869122807017543,77.15087719298245,11.92140350877193,,1.0,,1.4,,10.6,218.81944444444446,14.43923611111111,1011.4184027777778,
2025-04-20,,,,,,,,,,,,,,,,,,25.144210526315792,157.6140350877193,12.010211267605634,,1.7,,2.4,,10.8,72.25347222222223,12.835416666666667,1013.798263888889,
2025-04-21,,,,,,,,,,,,,,,,,,19.919298245614034,98.08070175438597,12.562807017543859,,1.0,,1.5,,6.8,51.329861111111114,13.252777777777778,1017.2236111111112,
2025-04-22,,,,,,,,,,,,,,,,,,27.314335664335662,87.18531468531468,12.739298245614034,,1.8,,2.9,,12.1,192.73611111111111,14.316319444444446,1007.5093750000001,
2025-04-23,,,,,,,,,,,,,,,,,,21.426595744680853,171.93617021276594,12.583870967741936,,2.7,,4.0,,14.1,39.02777777777778,12.45,1007.0406250000001,
2025-04-24,,,,,,,,,,,,,,,,,,30.928321678321677,121.26573426573427,12.753003533568904,,1.0,,1.6,,10.5,206.78472222222223,13.735416666666667,1007.7569444444445,
2025-04-25,,,,,,,,,,,,,,,,,,33.32140350877193,142.40701754385964,12.597879858657244,,0.9,,1.4,,10.2,219.58680555555554,14.756944444444445,1013.5496527777777,
2025-04-26,,,,,,,,,,,,,,,,,,41.39685314685315,142.54895104895104,12.340989399293287,,1.2,,1.8,,10.6,227.74564459930315,13.863763066202091,1018.3501742160279,
2025-04-27,,,,,,,,,,,,,,,,,,41.10282685512367,146.660777385159,12.16120996441281,,0.9,,1.4,,10.7,216.16666666666666,15.131944444444445,1015.3406249999999,
2025-04-28,,,30.843715846994535,123.93989071038251,12.582513661202185,,0.9,,1.2,,12.0,138.3956043956044,15.049180327868852,1006.6972375690608,,,,39.28771929824561,141.66666666666666,12.122968197879858,,1.6,,2.5,,13.5,202.65263157894736,14.922456140350876,1008.4087719298245,
2025-04-29,,,26.354166666666668,126.51041666666667,12.254513888888889,,1.4,,2.2,,11.3,178.62152777777777,12.625,1013.8031249999999,,,,39.09649122807018,151.0140350877193,12.237102473498233,,2.2,,3.1,,13.0,142.68055555555554,12.797569444444443,1013.8600694444444,
2025-04-30,,,27.71602787456446,91.26480836236934,12.119512195121953,,1.0,,1.4,,11.2,196.98257839721254,14.0595818815331,1015.4177700348433,,,,36.85017667844523,141.57950530035336,12.438214285714285,,1.3,,1.8,,9.4,213.01393728222996,14.18432055749129,1015.822299651568,
2025-05-01,,,25.886062717770034,88.41811846689896,12.217421602787457,,1.4,,2.2,,12.7,196.57491289198606,14.686411149825783,1010.8637630662022,,,,31.683972125435538,139.05226480836237,12.725087108013938,,1.6,,2.4,,14.3,214.57291666666666,14.976736111111112,1010.9045138888889,
2025-05-02,,,18.1,82.0,12.8,,1.0,,1.3,,3.1,224.0,13.9,1007.3,,,,26.845804195804195,139.45454545454547,13.056338028169014,,0.9,,1.4,,9.5,210.22569444444446,15.69236111111111,1008.5343750000001,
2025-05-03,,,22.649128919860626,125.36585365853658,12.875609756097562,,1.0,,1.4,,7.7,212.66898954703834,13.013240418118468,1007.7993031358886,,,,23.10669014084507,144.70070422535213,13.168571428571427,,1.4,,2.1,,8.1,223.60416666666666,13.726388888888888,1007.7440972222222,
2025-05-04,,,24.261805555555554,76.81597222222223,12.992708333333333,,0.8,,1.3,,11.5,232.95486111111111,14.455555555555556,1011.9437499999999,,,,22.69929328621908,58.41696113074205,13.213523131672599,,1.1,,1.6,,9.6,239.30902777777777,14.59861111111111,1012.2114583333334,
2025-05-05,,,14.299999999999999,183.76736111111111,13.377777777777778,,0.5,,0.9,,6.4,167.95138888888889,14.011805555555556,1012.8569444444444,,,,28.5612676056338,76.69366197183099,13.325531914893618,,0.5,,0.7,,6.6,140.98611111111111,14.040277777777778,1012.720138888889,
2025-05-06,,,13.526480836236933,160.57839721254356,13.634494773519164,,0.9,,1.6,,6.9,274.2229965156794,13.247386759581882,1007.0487804878048,,,,9.4,63.0,13.8,,0.4,,0.6,,5.2,354.0,12.5,1009.3,
2025-05-07,,,14.052777777777777,192.15277777777777,13.967708333333333,,0.7,,1.0,,4.1,217.51041666666666,13.523263888888888,1013.7069444444444,,,,27.837762237762238,57.0,13.520357142857144,,1.1,,1.7,,4.2,242.94097222222223,13.719791666666667,1013.6930555555555,
2025-05-08,,,17.589930555555554,178.16319444444446,14.780902777777776,,0.5,,0.7,,3.4,234.22222222222223,15.243055555555555,1018.4892361111112,,,,22.592657342657343,137.54545454545453,13.702846975088969,,0.5,,1.1,,3.4,201.97222222222223,14.929513888888888,1018.4118055555555,
2025-05-09,,,14.001048951048952,186.6993006993007,14.578321678321677,,2.6,,4.1,,12.4,194.55244755244755,15.177972027972027,1009.2157342657343,,,,34.33929824561404,123.13333333333334,13.904225352112677,,2.8,,4.4,,11.5,181.1951219512195,15.13588850174216,1009.0480836236933,
2025-05-10,,,13.055555555555555,119.38888888888889,14.180208333333333,,2.3,,3.3,,12.3,218.74305555555554,16.56736111111111,1001.0545138888889,,,,27.292334494773517,84.2787456445993,13.044912280701755,,2.5,,4.3,,13.7,222.19444444444446,15.286458333333334,1001.5500000000001,
2025-05-11,,,17.93576388888889,144.62152777777777,13.511111111111111,,1.1,,1.7,,10.9,217.39236111111111,14.606597222222222,1006.4402777777777,,,,27.082578397212544,131.66898954703834,12.792932862190813,,1.3,,2.0,,9.1,231.76736111111111,14.575694444444444,1006.6788194444445,
2025-05-12,,,16.778125000000003,163.46180555555554,13.353819444444445,,0.9,,1.4,,10.5,218.15277777777777,16.38611111111111,1010.0225694444445,,,,37.191986062717774,113.25435540069687,12.967375886524824,,1.0,,1.6,,9.6,231.58536585365854,15.812543554006968,1010.3867595818815,
2025-05-13,,,16.447038327526133,132.73519163763066,12.939372822299651,,0.9,,1.4,,12.2,196.5156794425087,15.609756097560975,1015.4282229965157,,,,38.455244755244756,130.4825174825175,13.142105263157895,,0.7,,1.3,,10.1,212.75,15.410763888888889,1015.9267361111112,
2025-05-14,,,18.228819444444444,130.17361111111111,12.911458333333334,,0.7,,1.1,,10.9,193.50694444444446,15.410069444444446,1017.3461805555556,,,,34.35923344947735,137.18815331010452,13.333449477351916,,0.5,,0.8,,8.4,218.10763888888889,15.320138888888888,1017.7569444444445,
2025-05-15,,,23.045833333333334,124.28472222222223,12.534027777777778,,0.6,,1.0,,8.8,196.21875,16.220833333333335,1016.8708333333333,,,,36.39154929577465,97.14788732394366,13.454929577464789,,0.7,,1.1,,9.5,226.23958333333334,16.17673611111111,1017.1725694444444,
2025-05-16,,,21.78611111111111,158.49305555555554,12.867708333333333,,1.0,,1.5,,7.6,161.56597222222223,16.15277777777778,1014.3114583333333,,,,40.37031802120141,90.3321554770318,13.714840989399294,,0.9,,1.4,,7.0,169.51388888888889,16.68402777777778,1014.3479166666667,
2025-05-17,,,15.380902777777777,152.84375,13.535763888888889,,1.9,,2.9,,12.4,204.27777777777777,16.281944444444445,1005.0288194444444,,,,38.06853146853147,53.68531468531469,14.45157894736842,,2.2,,2.9,,11.6,217.55902777777777,16.24375,1005.4024305555556,
2025-05-18,,,29.381597222222222,164.42361111111111,13.474305555555555,,1.0,,1.9,,9.5,164.74305555555554,15.992013888888888,1009.748611111111,,,,39.7780487804878,49.22299651567944,14.493031358885018,,1.1,,1.6,,9.7,165.1875,16.039583333333333,1009.8399305555556,
2025-05-19,,,14.019163763066203,108.2404181184669,13.613937282229964,,1.0,,1.5,,12.5,202.9547038327526,15.806620209059233,1008.687456445993,,,,48.48456140350877,44.6140350877193,14.690845070422535,,0.9,,1.4,,11.8,216.61805555555554,16.515972222222224,1009.1843749999999,
2025-05-20,,,21.550871080139373,95.74912891986062,12.762020905923345,,0.9,,1.4,,12.5,196.41114982578398,17.23937282229965,1009.4205574912893,,,,48.555747126436785,52.32,14.331999999999999,,1.2,,1.6,,11.4,210.38983050847457,17.34858757062147,1010.0621468926554,
2025-05-21,,,23.182142857142857,65.23214285714286,13.225892857142856,,0.9,,1.7,,7.4,197.76785714285714,15.845535714285715,1009.5258928571428,,,,,,,,,,,,,,,,
2025-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-23,,,5.70873786407767,168.16504854368932,16.05,,0.1,,0.4,,5.5,324.04237288135596,18.981355932203392,1011.5912698412699,,,,8.670192307692307,205.2403846153846,15.981904761904762,,0.1,,0.2,,5.5,313.68888888888887,19.097037037037037,1011.5507352941177,
2025-05-24,,,23.462369337979094,148.83623693379792,15.641811846689896,,0.7,,1.1,,3.5,304.6829268292683,15.589547038327526,1007.8689895470384,,,,14.782867132867132,176.47202797202797,15.665734265734265,,0.1,,0.2,,3.6,316.9479166666667,15.559375000000001,1007.8201388888889,
2025-05-25,,,81.33636363636364,128.05050505050505,14.137373737373736,,0.9,,3.2,,2.6,228.97560975609755,16.295470383275262,1014.125087108014,,,,39.323170731707314,197.27235772357724,20.215853658536588,,1.5,,2.7,,2.9,241.75694444444446,17.00173611111111,1014.0979166666667,
2025-05-26,,,,,,,0.5,,1.0,,1.9,205.14982578397212,17.825783972125436,1018.0836236933798,,,,62.44479166666666,198.86805555555554,22.214285714285715,,1.2,,1.7,,1.3,140.98611111111111,18.453819444444445,1018.092361111111,
2025-05-27,,,,,,,0.6,,1.3,,1.6,183.37979094076655,18.412543554006966,1018.7425087108013,,,,51.97291666666667,173.13194444444446,21.52013888888889,,0.6,,1.0,,0.8,152.98611111111111,19.280902777777776,1018.7468749999999,
2025-05-28,,,,,,,0.4,,0.6,,2.2,235.57839721254356,19.505923344947735,1018.0428571428571,,,,34.488850174216026,154.74564459930315,22.309059233449478,,0.2,,0.6,,2.1,121.90625,19.73923611111111,1018.0434027777778,
2025-05-29,,,,,,,1.2,,3.8,,2.9,258.31597222222223,19.263194444444444,1015.3319444444444,,,,11.37380073800738,193.53676470588235,20.154411764705884,,2.6,,6.2,,8.7,101.84558823529412,18.53125,1015.3011029411765,
2025-05-30,,,,,,,0.5,,0.7,,5.9,271.8333333333333,18.016666666666666,1012.6822916666666,,,,37.295138888888886,195.01041666666666,19.770833333333332,,0.7,,1.2,,6.4,73.83680555555556,18.205555555555556,1012.6579861111111,
2025-05-31,,,24.029629629629632,146.2469135802469,19.955555555555556,,0.5,,1.0,,7.0,207.50871080139373,18.133449477351917,1011.2379790940766,,,,44.039350180505416,155.67870036101084,16.57111913357401,,1.0,,1.7,,6.1,156.56597222222223,17.883333333333333,1011.3732638888889,
2025-06-01,,,26.166783216783216,205.3111888111888,16.362587412587413,,1.0,,2.0,,3.1,147.5625,17.63784722222222,1010.3395833333333,,,,42.21289198606272,115.59233449477352,16.56341463414634,,1.4,,1.9,,3.1,184.79166666666666,17.73715277777778,1010.4572916666667,
2025-06-02,,,13.6,176.0,17.3,,0.4,,0.6,,2.5,182.0,18.0,1008.2,,,,39.187152777777776,67.76041666666667,16.530902777777776,,1.3,,2.1,,5.9,198.39236111111111,17.8125,1005.0961805555556,
2025-06-03,,,13.48576388888889,177.90625,17.109722222222224,,1.1,,1.7,,9.7,215.74652777777777,18.371875000000003,999.1909722222222,,,,47.69825783972125,57.63066202090592,16.839024390243903,,1.4,,2.2,,6.9,136.10416666666666,18.661458333333332,999.3010416666667,
2025-06-04,,,17.86423611111111,126.60763888888889,17.078819444444445,,0.9,,1.6,,11.9,234.90277777777777,19.985069444444445,1003.8517361111111,,,,45.11701388888889,38.802083333333336,16.37777777777778,,1.1,,1.9,,10.0,239.63888888888889,20.06736111111111,1004.2701388888888,
2025-06-05,,,11.263194444444444,175.35763888888889,16.97986111111111,,0.6,,1.1,,10.1,224.67708333333334,18.772222222222222,1010.4690972222221,,,,45.911458333333336,36.15625,16.119097222222223,,0.6,,1.0,,9.1,210.56944444444446,19.177430555555556,1010.7121527777776,
2025-06-06,,,11.167361111111111,143.53819444444446,16.577083333333334,,0.8,,1.2,,10.3,205.38541666666666,19.094444444444445,1009.6340277777776,,,,48.1,36.0,15.8,,0.4,,0.6,,6.1,216.0,17.0,1010.5,
2025-06-07,,,10.665277777777778,159.14930555555554,15.693402777777777,,0.8,,1.2,,10.7,206.54513888888889,18.52673611111111,1008.8187499999999,,,,67.79722222222222,39.71527777777778,16.555208333333333,,0.6,,0.9,,9.3,211.35069444444446,18.71423611111111,1009.3246527777778,
2025-06-08,,,22.21080139372822,202.02090592334494,15.444947735191636,,0.5,,0.6,,8.0,192.875,18.88576388888889,1008.6597222222222,,,,57.74930555555555,39.03125,16.675694444444446,,0.4,,0.6,,7.0,216.78819444444446,19.277083333333334,1008.8670138888889,
2025-06-09,,,24.900348432055747,191.62717770034843,15.538675958188154,,0.7,,1.0,,4.6,218.81533101045295,18.882229965156792,1008.474912891986,,,,53.22951388888889,78.71180555555556,16.819791666666667,,0.7,,1.0,,4.5,208.87847222222223,19.63611111111111,1008.4534722222221,
2025-06-10,,,25.173263888888886,138.97569444444446,15.75,,0.7,,1.2,,10.4,196.94791666666666,18.522222222222222,1006.1201388888888,,,,55.18958333333333,67.79513888888889,17.089930555555554,,0.8,,1.2,,9.3,196.10763888888889,19.174999999999997,1006.4059027777779,
2025-06-11,,,26.757638888888888,176.14583333333334,15.437152777777776,,0.5,,0.9,,7.2,176.02777777777777,19.644444444444446,1010.2458333333333,,,,51.84513888888889,74.38888888888889,16.744791666666668,,0.5,,0.9,,6.1,203.51736111111111,20.648263888888888,1010.3454861111111,
2025-06-12,,,31.66597222222222,159.74652777777777,15.439930555555556,,0.3,,0.5,,4.8,161.93402777777777,18.585416666666667,1015.6048611111112,,,,47.74201388888889,97.85763888888889,16.359027777777776,,0.4,,0.7,,4.0,174.82291666666666,18.89340277777778,1015.5673611111112,
2025-06-13,,,31.732746478873242,131.42957746478874,15.325352112676056,,0.3,,0.5,,2.6,220.3846153846154,18.556293706293708,1014.7318181818181,,,,45.94236111111111,115.22222222222223,16.23170731707317,,0.3,,0.6,,3.8,185.22222222222223,18.858680555555555,1014.6631944444445,
2025-06-14,,,33.70729166666667,161.89583333333334,15.912152777777777,,1.1,,1.7,,9.5,143.38888888888889,19.56076388888889,1003.0447916666667,,,,51.05763888888889,88.9375,16.19097222222222,,1.3,,2.1,,12.8,186.95138888888889,19.359375,1003.0833333333334,
2025-06-15,,,17.53402777777778,123.98611111111111,15.651041666666666,,1.1,,1.7,,11.3,198.74305555555554,18.413194444444443,1001.1892361111111,,,,41.368750000000006,73.07638888888889,15.956944444444446,,1.5,,1.9,,9.0,219.8125,18.808333333333334,1001.6857638888889,
2025-06-16,,,25.500347222222224,161.87152777777777,14.590277777777779,,1.0,,1.8,,10.2,193.9375,18.393749999999997,1000.2375000000001,,,,41.19370629370629,65.0034965034965,15.493006993006993,,1.3,,2.0,,9.9,219.83680555555554,19.162152777777777,1000.7694444444444,
