date,avg_water_temp,gijang_buoy_관측소코드,gijang_buoy_기압(hPa),gijang_buoy_습도(%),gijang_buoy_기온(℃),gijang_buoy_수온(℃),gijang_buoy_최대파고(m),gijang_buoy_풍속(m/s),gijang_buoy_위도,gijang_buoy_경도,meis_buoy_관측소코드,meis_buoy_기압(hPa),meis_buoy_습도(%),meis_buoy_기온(℃),meis_buoy_수온(℃),meis_buoy_최대파고(m),meis_buoy_풍속(m/s),meis_buoy_위도,meis_buoy_경도
2015-07-06,19.2,,,,,,,,,,,,,,,,,,
2015-07-07,19.7,,,,,,,,,,,,,,,,,,
2015-07-08,19.9,,,,,,,,,,,,,,,,,,
2015-07-09,20.5,,,,,,,,,,,,,,,,,,
2015-07-10,21.1,,,,,,,,,,,,,,,,,,
2015-07-11,21.4,,,,,,,,,,,,,,,,,,
2015-07-12,21.3,,,,,,,,,,,,,,,,,,
2015-07-13,18.2,,,,,,,,,,,,,,,,,,
2015-07-14,15.2,,,,,,,,,,,,,,,,,,
2015-07-15,17.6,,,,,,,,,,,,,,,,,,
2015-07-16,19.5,,,,,,,,,,,,,,,,,,
2015-07-17,20.5,,,,,,,,,,,,,,,,,,
2015-07-18,21.2,,,,,,,,,,,,,,,,,,
2015-07-19,21.5,,,,,,,,,,,,,,,,,,
2015-07-20,21.5,,,,,,,,,,,,,,,,,,
2015-07-21,21.7,,,,,,,,,,,,,,,,,,
2015-07-22,22.0,,,,,,,,,,,,,,,,,,
2015-07-23,21.3,,,,,,,,,,,,,,,,,,
2015-07-24,19.9,,,,,,,,,,,,,,,,,,
2015-07-25,19.5,,,,,,,,,,,,,,,,,,
2015-07-26,20.9,,,,,,,,,,,,,,,,,,
2015-07-27,20.6,,,,,,,,,,,,,,,,,,
2015-07-28,20.2,,,,,,,,,,,,,,,,,,
2015-07-29,19.8,,,,,,,,,,,,,,,,,,
2015-07-30,19.1,,,,,,,,,,,,,,,,,,
2015-07-31,18.5,,,,,,,,,,,,,,,,,,
2015-08-01,18.4,,,,,,,,,,,,,,,,,,
2015-08-02,17.9,,,,,,,,,,,,,,,,,,
2015-08-03,17.1,,,,,,,,,,,,,,,,,,
2015-08-04,16.5,,,,,,,,,,,,,,,,,,
2015-08-05,16.5,,,,,,,,,,,,,,,,,,
2015-08-06,17.1,,,,,,,,,,,,,,,,,,
2015-08-07,20.5,,,,,,,,,,,,,,,,,,
2015-08-08,26.2,,,,,,,,,,,,,,,,,,
2015-08-09,25.8,,,,,,,,,,,,,,,,,,
2015-08-10,24.9,,,,,,,,,,,,,,,,,,
2015-08-11,24.4,,,,,,,,,,,,,,,,,,
2015-08-12,24.0,,,,,,,,,,,,,,,,,,
2015-08-13,24.6,,,,,,,,,,,,,,,,,,
2015-08-14,24.0,,,,,,,,,,,,,,,,,,
2015-08-15,23.9,,,,,,,,,,,,,,,,,,
2015-08-16,24.2,,,,,,,,,,,,,,,,,,
2015-08-17,24.8,,,,,,,,,,,,,,,,,,
2015-08-18,25.3,,,,,,,,,,,,,,,,,,
2015-08-19,25.8,,,,,,,,,,,,,,,,,,
2015-08-20,25.7,,,,,,,,,,,,,,,,,,
2015-08-28,24.8,,,,,,,,,,,,,,,,,,
2015-08-29,24.5,,,,,,,,,,,,,,,,,,
2015-08-30,24.2,,,,,,,,,,,,,,,,,,
2015-08-31,24.1,,,,,,,,,,,,,,,,,,
2015-09-01,24.5,,,,,,,,,,,,,,,,,,
2015-09-02,24.4,,,,,,,,,,,,,,,,,,
2015-09-03,24.3,,,,,,,,,,,,,,,,,,
2015-09-04,24.1,,,,,,,,,,,,,,,,,,
2015-09-05,24.0,,,,,,,,,,,,,,,,,,
2015-09-06,23.5,,,,,,,,,,,,,,,,,,
2015-09-07,23.4,,,,,,,,,,,,,,,,,,
2015-09-14,23.6,,,,,,,,,,,,,,,,,,
2015-09-15,23.2,,,,,,,,,,,,,,,,,,
2015-09-16,23.1,,,,,,,,,,,,,,,,,,
2015-09-17,22.9,,,,,,,,,,,,,,,,,,
2015-09-18,22.9,,,,,,,,,,,,,,,,,,
2015-09-19,23.0,,,,,,,,,,,,,,,,,,
2015-09-20,23.3,,,,,,,,,,,,,,,,,,
2015-09-21,23.5,,,,,,,,,,,,,,,,,,
2015-09-22,23.8,,,,,,,,,,,,,,,,,,
2015-09-23,23.7,,,,,,,,,,,,,,,,,,
2015-09-24,23.4,,,,,,,,,,,,,,,,,,
2015-09-25,23.3,,,,,,,,,,,,,,,,,,
2015-09-26,23.4,,,,,,,,,,,,,,,,,,
2015-09-27,23.3,,,,,,,,,,,,,,,,,,
2015-09-28,23.1,,,,,,,,,,,,,,,,,,
2015-09-29,22.8,,,,,,,,,,,,,,,,,,
2015-09-30,22.7,,,,,,,,,,,,,,,,,,
2015-10-01,22.3,,,,,,,,,,,,,,,,,,
2015-10-02,20.7,,,,,,,,,,,,,,,,,,
2015-10-03,20.3,,,,,,,,,,,,,,,,,,
2015-10-04,20.4,,,,,,,,,,,,,,,,,,
2015-10-05,21.3,,,,,,,,,,,,,,,,,,
2015-10-06,21.7,,,,,,,,,,,,,,,,,,
2015-10-23,20.7,,,,,,,,,,,,,,,,,,
2015-10-24,20.6,,,,,,,,,,,,,,,,,,
2015-10-25,20.3,,,,,,,,,,,,,,,,,,
2015-10-26,20.0,,,,,,,,,,,,,,,,,,
2015-10-27,19.5,,,,,,,,,,,,,,,,,,
2015-10-28,18.5,,,,,,,,,,,,,,,,,,
2015-10-29,18.2,,,,,,,,,,,,,,,,,,
2015-10-30,17.9,,,,,,,,,,,,,,,,,,
2015-10-31,17.7,,,,,,,,,,,,,,,,,,
2015-11-01,17.6,,,,,,,,,,,,,,,,,,
2015-11-02,17.5,,,,,,,,,,,,,,,,,,
2015-11-03,17.4,,,,,,,,,,,,,,,,,,
2015-11-04,17.6,,,,,,,,,,,,,,,,,,
2015-11-05,17.7,,,,,,,,,,,,,,,,,,
2015-11-06,18.0,,,,,,,,,,,,,,,,,,
2015-11-07,18.0,,,,,,,,,,,,,,,,,,
2015-11-08,18.4,,,,,,,,,,,,,,,,,,
2015-11-09,18.4,,,,,,,,,,,,,,,,,,
2015-11-10,18.2,,,,,,,,,,,,,,,,,,
2015-11-11,18.0,,,,,,,,,,,,,,,,,,
2015-11-12,18.0,,,,,,,,,,,,,,,,,,
2015-11-13,18.1,,,,,,,,,,,,,,,,,,
2015-11-14,18.3,,,,,,,,,,,,,,,,,,
2015-11-15,18.4,,,,,,,,,,,,,,,,,,
2015-11-16,18.4,,,,,,,,,,,,,,,,,,
2015-11-17,18.4,,,,,,,,,,,,,,,,,,
2015-11-18,18.3,,,,,,,,,,,,,,,,,,
2015-11-19,18.0,,,,,,,,,,,,,,,,,,
2015-11-20,17.9,,,,,,,,,,,,,,,,,,
2015-11-21,17.9,,,,,,,,,,,,,,,,,,
2015-11-22,17.8,,,,,,,,,,,,,,,,,,
2015-11-23,17.7,,,,,,,,,,,,,,,,,,
2015-11-24,17.6,,,,,,,,,,,,,,,,,,
2015-11-25,17.3,,,,,,,,,,,,,,,,,,
2015-11-26,16.9,,,,,,,,,,,,,,,,,,
2015-11-27,16.4,,,,,,,,,,,,,,,,,,
2015-11-28,16.3,,,,,,,,,,,,,,,,,,
2015-11-29,16.3,,,,,,,,,,,,,,,,,,
2015-11-30,16.3,,,,,,,,,,,,,,,,,,
2015-12-01,16.4,,,,,,,,,,,,,,,,,,
2015-12-02,16.5,,,,,,,,,,,,,,,,,,
2015-12-03,16.3,,,,,,,,,,,,,,,,,,
2015-12-04,16.0,,,,,,,,,,,,,,,,,,
2015-12-05,15.9,,,,,,,,,,,,,,,,,,
2015-12-06,15.8,,,,,,,,,,,,,,,,,,
2015-12-07,15.9,,,,,,,,,,,,,,,,,,
2015-12-08,15.8,,,,,,,,,,,,,,,,,,
2015-12-09,15.8,,,,,,,,,,,,,,,,,,
2015-12-10,15.8,,,,,,,,,,,,,,,,,,
2015-12-11,15.8,,,,,,,,,,,,,,,,,,
2015-12-12,15.6,,,,,,,,,,,,,,,,,,
2015-12-13,15.6,,,,,,,,,,,,,,,,,,
2015-12-14,15.5,,,,,,,,,,,,,,,,,,
2015-12-15,15.5,,,,,,,,,,,,,,,,,,
2015-12-16,15.4,,,,,,,,,,,,,,,,,,
2015-12-17,15.6,,,,,,,,,,,,,,,,,,
2015-12-18,15.5,,,,,,,,,,,,,,,,,,
2015-12-19,15.4,,,,,,,,,,,,,,,,,,
2015-12-20,15.4,,,,,,,,,,,,,,,,,,
2015-12-21,15.4,,,,,,,,,,,,,,,,,,
2015-12-22,15.1,,,,,,,,,,,,,,,,,,
2015-12-23,14.9,,,,,,,,,,,,,,,,,,
2015-12-24,15.0,,,,,,,,,,,,,,,,,,
2015-12-25,15.0,,,,,,,,,,,,,,,,,,
2015-12-26,15.0,,,,,,,,,,,,,,,,,,
2015-12-27,14.9,,,,,,,,,,,,,,,,,,
2015-12-28,14.8,,,,,,,,,,,,,,,,,,
2015-12-29,14.6,,,,,,,,,,,,,,,,,,
2015-12-30,14.7,,,,,,,,,,,,,,,,,,
2015-12-31,14.7,,,,,,,,,,,,,,,,,,
2016-01-01,14.6,,,,,,,,,,,,,,,,,,
2016-01-02,14.3,,,,,,,,,,,,,,,,,,
2016-01-03,14.2,,,,,,,,,,,,,,,,,,
2016-01-04,14.1,,,,,,,,,,,,,,,,,,
2016-01-05,13.9,,,,,,,,,,,,,,,,,,
2016-01-06,14.8,,,,,,,,,,,,,,,,,,
2016-01-07,14.6,,,,,,,,,,,,,,,,,,
2016-01-08,14.4,,,,,,,,,,,,,,,,,,
2016-01-09,14.4,,,,,,,,,,,,,,,,,,
2016-01-10,14.3,,,,,,,,,,,,,,,,,,
2016-01-11,14.1,,,,,,,,,,,,,,,,,,
2016-01-12,14.0,,,,,,,,,,,,,,,,,,
2016-01-13,13.8,,,,,,,,,,,,,,,,,,
2016-01-14,13.9,,,,,,,,,,,,,,,,,,
2016-01-15,13.7,,,,,,,,,,,,,,,,,,
2016-01-16,13.7,,,,,,,,,,,,,,,,,,
2016-01-17,14.2,,,,,,,,,,,,,,,,,,
2016-01-18,13.9,,,,,,,,,,,,,,,,,,
2016-01-19,13.3,,,,,,,,,,,,,,,,,,
2016-01-20,13.8,,,,,,,,,,,,,,,,,,
2016-01-21,13.9,,,,,,,,,,,,,,,,,,
2016-01-22,13.7,,,,,,,,,,,,,,,,,,
2016-01-23,13.4,,,,,,,,,,,,,,,,,,
2016-01-25,13.6,,,,,,,,,,,,,,,,,,
2016-01-26,13.3,,,,,,,,,,,,,,,,,,
2016-01-27,13.0,,,,,,,,,,,,,,,,,,
2016-01-28,12.7,,,,,,,,,,,,,,,,,,
2016-01-29,12.9,,,,,,,,,,,,,,,,,,
2016-01-30,13.0,,,,,,,,,,,,,,,,,,
2016-01-31,13.1,,,,,,,,,,,,,,,,,,
2016-02-01,13.1,,,,,,,,,,,,,,,,,,
2016-02-02,12.9,,,,,,,,,,,,,,,,,,
2016-02-03,13.0,,,,,,,,,,,,,,,,,,
2016-02-04,12.9,,,,,,,,,,,,,,,,,,
2016-02-05,12.7,,,,,,,,,,,,,,,,,,
2016-02-06,12.8,,,,,,,,,,,,,,,,,,
2016-02-07,12.8,,,,,,,,,,,,,,,,,,
2016-02-08,12.5,,,,,,,,,,,,,,,,,,
2016-02-09,12.3,,,,,,,,,,,,,,,,,,
2016-02-10,12.3,,,,,,,,,,,,,,,,,,
2016-02-11,12.4,,,,,,,,,,,,,,,,,,
2016-02-12,12.4,,,,,,,,,,,,,,,,,,
2016-02-13,12.4,,,,,,,,,,,,,,,,,,
2016-02-14,12.4,,,,,,,,,,,,,,,,,,
2016-02-15,12.1,,,,,,,,,,,,,,,,,,
2016-02-16,11.8,,,,,,,,,,,,,,,,,,
2016-02-17,11.7,,,,,,,,,,,,,,,,,,
2016-02-18,11.6,,,,,,,,,,,,,,,,,,
2016-02-19,11.6,,,,,,,,,,,,,,,,,,
2016-02-20,11.7,,,,,,,,,,,,,,,,,,
2016-02-21,11.6,,,,,,,,,,,,,,,,,,
2016-02-22,11.6,,,,,,,,,,,,,,,,,,
2016-02-23,11.8,,,,,,,,,,,,,,,,,,
2016-02-24,11.7,,,,,,,,,,,,,,,,,,
2016-02-25,11.8,,,,,,,,,,,,,,,,,,
2016-02-26,11.8,,,,,,,,,,,,,,,,,,
2016-02-27,11.9,,,,,,,,,,,,,,,,,,
2016-02-28,12.0,,,,,,,,,,,,,,,,,,
2016-02-29,12.0,,,,,,,,,,,,,,,,,,
2016-03-01,13.0,,,,,,,,,,,,,,,,,,
2016-03-02,13.0,,,,,,,,,,,,,,,,,,
2016-03-03,12.7,,,,,,,,,,,,,,,,,,
2016-03-04,12.8,,,,,,,,,,,,,,,,,,
2016-03-05,13.0,,,,,,,,,,,,,,,,,,
2016-03-06,13.0,,,,,,,,,,,,,,,,,,
2016-03-07,12.8,,,,,,,,,,,,,,,,,,
2016-03-08,12.9,,,,,,,,,,,,,,,,,,
2016-03-09,12.6,,,,,,,,,,,,,,,,,,
2016-03-10,12.5,,,,,,,,,,,,,,,,,,
2016-03-11,12.4,,,,,,,,,,,,,,,,,,
2016-03-12,12.3,,,,,,,,,,,,,,,,,,
2016-03-13,12.4,,,,,,,,,,,,,,,,,,
2016-03-14,12.4,,,,,,,,,,,,,,,,,,
2016-03-15,12.5,,,,,,,,,,,,,,,,,,
2016-03-16,12.5,,,,,,,,,,,,,,,,,,
2016-03-17,12.5,,,,,,,,,,,,,,,,,,
2016-03-18,12.4,,,,,,,,,,,,,,,,,,
2016-03-19,12.3,,,,,,,,,,,,,,,,,,
2016-03-20,12.2,,,,,,,,,,,,,,,,,,
2016-03-21,12.3,,,,,,,,,,,,,,,,,,
2016-03-22,12.4,,,,,,,,,,,,,,,,,,
2016-03-23,12.6,,,,,,,,,,,,,,,,,,
2016-03-24,12.7,,,,,,,,,,,,,,,,,,
2016-03-25,12.8,,,,,,,,,,,,,,,,,,
2016-03-26,12.8,,,,,,,,,,,,,,,,,,
2016-03-27,12.8,,,,,,,,,,,,,,,,,,
2016-03-28,12.8,,,,,,,,,,,,,,,,,,
2016-03-29,12.8,,,,,,,,,,,,,,,,,,
2016-03-30,12.9,,,,,,,,,,,,,,,,,,
2016-03-31,13.0,,,,,,,,,,,,,,,,,,
2016-04-01,13.4,,,,,,,,,,,,,,,,,,
2016-04-02,13.6,,,,,,,,,,,,,,,,,,
2016-04-03,13.3,,,,,,,,,,,,,,,,,,
2016-04-04,13.3,,,,,,,,,,,,,,,,,,
2016-04-05,13.2,,,,,,,,,,,,,,,,,,
2016-04-06,13.0,,,,,,,,,,,,,,,,,,
2016-04-07,12.9,,,,,,,,,,,,,,,,,,
2016-04-08,12.9,,,,,,,,,,,,,,,,,,
2016-04-09,13.1,,,,,,,,,,,,,,,,,,
2016-04-10,13.4,,,,,,,,,,,,,,,,,,
2016-04-11,14.0,,,,,,,,,,,,,,,,,,
2016-04-12,14.2,,,,,,,,,,,,,,,,,,
2016-04-13,14.1,,,,,,,,,,,,,,,,,,
2016-04-14,14.1,,,,,,,,,,,,,,,,,,
2016-04-15,14.2,,,,,,,,,,,,,,,,,,
2016-04-16,14.1,,,,,,,,,,,,,,,,,,
2016-04-17,13.6,,,,,,,,,,,,,,,,,,
2016-04-18,13.7,,,,,,,,,,,,,,,,,,
2016-04-19,13.9,,,,,,,,,,,,,,,,,,
2016-04-20,14.3,,,,,,,,,,,,,,,,,,
2016-04-21,14.3,,,,,,,,,,,,,,,,,,
2016-04-22,14.0,,,,,,,,,,,,,,,,,,
2016-04-23,13.8,,,,,,,,,,,,,,,,,,
2016-04-24,14.0,,,,,,,,,,,,,,,,,,
2016-04-25,14.4,,,,,,,,,,,,,,,,,,
2016-04-26,14.5,,,,,,,,,,,,,,,,,,
2016-04-27,14.5,,,,,,,,,,,,,,,,,,
2016-04-28,14.5,,,,,,,,,,,,,,,,,,
2016-04-29,14.8,,,,,,,,,,,,,,,,,,
2016-04-30,14.8,,,,,,,,,,,,,,,,,,
2016-05-01,14.5,,,,,,,,,,,,,,,,,,
2016-05-02,14.7,,,,,,,,,,,,,,,,,,
2016-05-03,14.9,,,,,,,,,,,,,,,,,,
2016-05-04,14.6,,,,,,,,,,,,,,,,,,
2016-05-05,14.5,,,,,,,,,,,,,,,,,,
2016-05-06,14.7,,,,,,,,,,,,,,,,,,
2016-05-07,14.6,,,,,,,,,,,,,,,,,,
2016-05-08,14.7,,,,,,,,,,,,,,,,,,
2016-05-09,14.8,,,,,,,,,,,,,,,,,,
2016-05-10,14.8,,,,,,,,,,,,,,,,,,
2016-05-11,15.1,,,,,,,,,,,,,,,,,,
2016-05-12,15.2,,,,,,,,,,,,,,,,,,
2016-05-13,15.2,,,,,,,,,,,,,,,,,,
2016-05-14,15.7,,,,,,,,,,,,,,,,,,
2016-05-15,15.7,,,,,,,,,,,,,,,,,,
2016-05-16,15.3,,,,,,,,,,,,,,,,,,
2016-05-17,15.5,,,,,,,,,,,,,,,,,,
2016-05-18,15.7,,,,,,,,,,,,,,,,,,
2016-05-19,15.9,,,,,,,,,,,,,,,,,,
2016-05-20,16.3,,,,,,,,,,,,,,,,,,
2016-05-21,16.8,,,,,,,,,,,,,,,,,,
2016-05-22,16.9,,,,,,,,,,,,,,,,,,
2016-05-23,17.1,,,,,,,,,,,,,,,,,,
2016-05-24,16.6,,,,,,,,,,,,,,,,,,
2016-05-25,16.3,,,,,,,,,,,,,,,,,,
2016-05-26,16.2,,,,,,,,,,,,,,,,,,
2016-05-27,16.5,,,,,,,,,,,,,,,,,,
2016-05-28,16.1,,,,,,,,,,,,,,,,,,
2016-05-29,16.1,,,,,,,,,,,,,,,,,,
2016-05-30,16.2,,,,,,,,,,,,,,,,,,
2016-05-31,16.2,,,,,,,,,,,,,,,,,,
2016-06-01,17.0,,,,,,,,,,,,,,,,,,
2016-06-02,17.7,,,,,,,,,,,,,,,,,,
2016-06-03,17.3,,,,,,,,,,,,,,,,,,
2016-06-04,16.4,,,,,,,,,,,,,,,,,,
2016-06-05,17.9,,,,,,,,,,,,,,,,,,
2016-06-06,19.3,,,,,,,,,,,,,,,,,,
2016-06-07,19.3,,,,,,,,,,,,,,,,,,
2016-06-08,18.3,,,,,,,,,,,,,,,,,,
2016-06-09,17.1,,,,,,,,,,,,,,,,,,
2016-06-10,18.3,,,,,,,,,,,,,,,,,,
2016-06-11,17.9,,,,,,,,,,,,,,,,,,
2016-06-12,17.7,,,,,,,,,,,,,,,,,,
2016-06-13,18.6,,,,,,,,,,,,,,,,,,
2016-06-14,20.3,,,,,,,,,,,,,,,,,,
2016-06-15,19.4,,,,,,,,,,,,,,,,,,
2016-06-16,17.9,,,,,,,,,,,,,,,,,,
2016-06-17,17.7,,,,,,,,,,,,,,,,,,
2016-06-18,16.9,,,,,,,,,,,,,,,,,,
2016-06-19,17.2,,,,,,,,,,,,,,,,,,
2016-06-20,17.0,,,,,,,,,,,,,,,,,,
2016-06-21,17.4,,,,,,,,,,,,,,,,,,
2016-06-22,18.7,,,,,,,,,,,,,,,,,,
2016-06-23,20.0,,,,,,,,,,,,,,,,,,
2016-06-24,18.7,,,,,,,,,,,,,,,,,,
2016-06-25,16.1,,,,,,,,,,,,,,,,,,
2016-06-26,15.0,,,,,,,,,,,,,,,,,,
2016-06-27,14.7,,,,,,,,,,,,,,,,,,
2016-06-28,15.2,,,,,,,,,,,,,,,,,,
2016-06-29,16.2,,,,,,,,,,,,,,,,,,
2016-06-30,15.9,,,,,,,,,,,,,,,,,,
2016-07-01,16.0,,,,,,,,,,,,,,,,,,
2016-07-02,14.8,,,,,,,,,,,,,,,,,,
2016-07-03,14.0,,,,,,,,,,,,,,,,,,
2016-07-04,14.1,,,,,,,,,,,,,,,,,,
2016-07-05,15.1,,,,,,,,,,,,,,,,,,
2016-07-06,14.8,,,,,,,,,,,,,,,,,,
2016-07-07,15.8,,,,,,,,,,,,,,,,,,
2016-07-08,16.1,,,,,,,,,,,,,,,,,,
2016-07-09,16.4,,,,,,,,,,,,,,,,,,
2016-07-10,16.9,,,,,,,,,,,,,,,,,,
2016-07-11,16.8,,,,,,,,,,,,,,,,,,
2016-07-12,16.4,,,,,,,,,,,,,,,,,,
2016-07-13,16.5,,,,,,,,,,,,,,,,,,
2016-07-14,17.8,,,,,,,,,,,,,,,,,,
2016-07-15,22.0,,,,,,,,,,,,,,,,,,
2016-07-16,21.7,,,,,,,,,,,,,,,,,,
2016-07-17,20.7,,,,,,,,,,,,,,,,,,
2016-07-18,20.3,,,,,,,,,,,,,,,,,,
2016-07-19,20.8,,,,,,,,,,,,,,,,,,
2016-07-20,22.3,,,,,,,,,,,,,,,,,,
2016-07-21,23.2,,,,,,,,,,,,,,,,,,
2016-07-22,23.5,,,,,,,,,,,,,,,,,,
2016-07-23,23.7,,,,,,,,,,,,,,,,,,
2016-07-24,22.5,,,,,,,,,,,,,,,,,,
2016-07-25,20.7,,,,,,,,,,,,,,,,,,
2016-07-26,19.3,,,,,,,,,,,,,,,,,,
2016-07-27,17.4,,,,,,,,,,,,,,,,,,
2016-07-28,16.4,,,,,,,,,,,,,,,,,,
2016-07-29,17.4,,,,,,,,,,,,,,,,,,
2016-07-30,18.6,,,,,,,,,,,,,,,,,,
2016-08-02,20.9,,,,,,,,,,,,,,,,,,
2016-08-03,21.6,,,,,,,,,,,,,,,,,,
2016-08-04,23.2,,,,,,,,,,,,,,,,,,
2016-08-05,25.2,,,,,,,,,,,,,,,,,,
2016-08-06,25.8,,,,,,,,,,,,,,,,,,
2016-08-07,25.0,,,,,,,,,,,,,,,,,,
2016-08-08,23.4,,,,,,,,,,,,,,,,,,
2016-08-09,27.2,,,,,,,,,,,,,,,,,,
2016-08-10,28.5,,,,,,,,,,,,,,,,,,
2016-08-11,28.2,,,,,,,,,,,,,,,,,,
2016-08-12,27.0,,,,,,,,,,,,,,,,,,
2016-08-13,25.6,,,,,,,,,,,,,,,,,,
2016-08-14,22.9,,,,,,,,,,,,,,,,,,
2016-08-15,23.4,,,,,,,,,,,,,,,,,,
2016-08-16,25.7,,,,,,,,,,,,,,,,,,
2016-08-17,27.8,,,,,,,,,,,,,,,,,,
2016-08-18,28.6,,,,,,,,,,,,,,,,,,
2016-08-19,28.5,,,,,,,,,,,,,,,,,,
2016-08-20,28.0,,,,,,,,,,,,,,,,,,
2016-08-21,28.2,,,,,,,,,,,,,,,,,,
2016-08-22,28.5,,,,,,,,,,,,,,,,,,
2016-08-23,28.5,,,,,,,,,,,,,,,,,,
2016-08-24,28.3,,,,,,,,,,,,,,,,,,
2016-08-25,28.2,,,,,,,,,,,,,,,,,,
2016-08-26,27.8,,,,,,,,,,,,,,,,,,
2016-08-27,27.0,,,,,,,,,,,,,,,,,,
2016-08-29,25.9,,,,,,,,,,,,,,,,,,
2016-08-31,25.3,,,,,,,,,,,,,,,,,,
2016-09-06,25.8,,,,,,,,,,,,,,,,,,
2016-09-07,25.9,,,,,,,,,,,,,,,,,,
2016-09-08,26.5,,,,,,,,,,,,,,,,,,
2016-09-09,26.5,,,,,,,,,,,,,,,,,,
2016-09-10,26.3,,,,,,,,,,,,,,,,,,
2016-09-11,26.3,,,,,,,,,,,,,,,,,,
2016-09-12,26.1,,,,,,,,,,,,,,,,,,
2016-09-13,25.8,,,,,,,,,,,,,,,,,,
2016-09-14,25.8,,,,,,,,,,,,,,,,,,
2016-09-15,25.8,,,,,,,,,,,,,,,,,,
2016-09-16,25.6,,,,,,,,,,,,,,,,,,
2016-09-17,25.2,,,,,,,,,,,,,,,,,,
2016-09-18,24.9,,,,,,,,,,,,,,,,,,
2016-09-19,24.5,,,,,,,,,,,,,,,,,,
2016-09-20,24.2,,,,,,,,,,,,,,,,,,
2016-09-21,24.1,,,,,,,,,,,,,,,,,,
2016-09-22,24.1,,,,,,,,,,,,,,,,,,
2016-09-23,24.1,,,,,,,,,,,,,,,,,,
2016-09-24,24.3,,,,,,,,,,,,,,,,,,
2016-09-25,24.3,,,,,,,,,,,,,,,,,,
2016-09-26,24.3,,,,,,,,,,,,,,,,,,
2016-09-27,24.5,,,,,,,,,,,,,,,,,,
2016-09-28,24.5,,,,,,,,,,,,,,,,,,
2016-09-29,24.1,,,,,,,,,,,,,,,,,,
2016-09-30,23.9,,,,,,,,,,,,,,,,,,
2016-10-01,23.6,22106.0,1018.1,70.0,21.2,22.9,1.2,2.2,36.35,129.7833,22189.0,1017.8,79.0,22.0,23.0,1.6,4.6,35.3453,129.8414
2016-10-02,23.8,22106.0,1015.7,79.0,22.5,23.1,0.9,3.7,36.35,129.7833,22189.0,1016.0,86.0,23.0,23.5,1.0,2.5,35.3453,129.8414
2016-10-03,24.0,22106.0,1009.5,88.0,23.3,23.4,1.5,5.3,36.35,129.7833,22189.0,1010.3,92.0,24.0,23.3,1.0,4.1,35.3453,129.8414
2016-10-04,23.9,22106.0,1016.5,73.0,22.5,23.6,3.2,6.8,36.35,129.7833,22189.0,1015.5,84.0,23.4,23.7,3.7,7.6,35.3453,129.8414
2016-10-05,23.8,22106.0,1008.8,80.0,21.0,23.2,8.1,10.1,36.35,129.7833,22189.0,1006.6,81.0,23.1,23.7,12.5,10.7,35.3453,129.8414
2016-10-06,,22106.0,1019.8,71.0,21.7,23.2,3.5,6.2,36.35,129.7833,22189.0,1019.7,72.0,22.6,23.9,3.4,5.4,35.3453,129.8414
2016-10-07,,22106.0,1021.3,64.0,20.8,23.4,3.8,7.5,36.35,129.7833,22189.0,1020.7,68.0,21.5,23.5,3.5,6.8,35.3453,129.8414
2016-10-08,,22106.0,1010.1,71.0,20.4,23.6,2.7,6.1,36.35,129.7833,22189.0,1010.6,77.0,22.0,23.9,2.3,5.5,35.3453,129.8414
2016-10-09,,22106.0,1016.3,55.0,17.6,23.5,5.6,8.5,36.35,129.7833,22189.0,1016.1,58.0,18.4,23.5,3.6,9.8,35.3453,129.8414
2016-10-10,,22106.0,1020.1,58.0,17.9,22.9,3.9,4.0,36.35,129.7833,22189.0,1019.6,59.0,18.6,22.8,3.7,7.4,35.3453,129.8414
2016-10-11,,22106.0,1019.0,53.0,19.2,23.0,1.9,3.0,36.35,129.7833,22189.0,1019.1,59.0,19.4,23.0,2.6,4.4,35.3453,129.8414
2016-10-12,,22106.0,1020.9,61.0,19.1,22.6,3.1,6.3,36.35,129.7833,22189.0,1020.5,62.0,20.1,23.1,3.2,7.2,35.3453,129.8414
2016-10-13,22.4,22106.0,1022.3,64.0,19.3,21.8,3.0,3.4,36.35,129.7833,22189.0,1022.5,60.0,19.9,22.7,2.9,3.4,35.3453,129.8414
2016-10-14,22.3,22106.0,1024.5,57.0,20.1,21.7,1.1,3.0,36.35,129.7833,22189.0,1024.6,62.0,20.3,22.7,1.1,2.2,35.3453,129.8414
2016-10-15,22.0,22106.0,1025.7,66.0,20.1,22.2,0.9,2.3,36.35,129.7833,22189.0,1025.3,66.0,20.8,22.5,1.5,5.5,35.3453,129.8414
2016-10-16,21.7,22106.0,1020.1,79.0,18.7,21.8,1.4,3.5,36.35,129.7833,22189.0,1020.0,82.0,20.0,22.4,1.9,4.6,35.3453,129.8414
2016-10-17,21.3,22106.0,1015.7,74.0,20.3,21.6,1.3,3.6,36.35,129.7833,22189.0,1016.2,83.0,21.2,22.0,1.3,2.6,35.3453,129.8414
2016-10-18,21.4,22106.0,1019.5,70.0,20.6,21.6,2.2,4.8,36.35,129.7833,22189.0,1019.2,73.0,21.0,22.6,1.6,5.7,35.3453,129.8414
2016-10-19,21.3,22106.0,1017.1,68.0,20.4,21.9,2.0,3.6,36.35,129.7833,22189.0,1017.5,71.0,20.6,22.6,2.6,4.3,35.3453,129.8414
